project,case_id,primitive,primitive_group,is_low_risk,n_fail,n_selfpure,n_upgrade_avoid,n_upgrade_neutralize,n_absent,n_excluded_missing_destination,n_total_instances,report_path
big_test2,ccf0a61,CVW,CVW/AVW,1,1,0,0,0,0,0,1,/home/jpu007/ExpBridge/projects/big_test2/completed/ccf0a61/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test2,ccf0a61,AVW,CVW/AVW,1,1,0,0,0,0,0,1,/home/jpu007/ExpBridge/projects/big_test2/completed/ccf0a61/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test2,ccf0a61,CAW,CAW,0,0,0,0,0,1,0,0,/home/jpu007/ExpBridge/projects/big_test2/completed/ccf0a61/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test2,ccf0a61,OUW,OUW,0,5,0,0,0,0,0,5,/home/jpu007/ExpBridge/projects/big_test2/completed/ccf0a61/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test2,ccf0a61,AAW,AAW,0,0,0,0,0,1,0,0,/home/jpu007/ExpBridge/projects/big_test2/completed/ccf0a61/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test2,ccf0a61,CFH,CFH,0,0,0,0,0,1,0,0,/home/jpu007/ExpBridge/projects/big_test2/completed/ccf0a61/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test2,ccf0a61,IF,IF,0,0,0,0,0,1,0,0,/home/jpu007/ExpBridge/projects/big_test2/completed/ccf0a61/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
new_bugs-3-2,ccf20f8,CVW,CVW/AVW,1,0,0,0,0,1,0,0,/home/jpu007/ExpBridge/projects/new_bugs-3-2/completed/ccf20f8/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
new_bugs-3-2,ccf20f8,AVW,CVW/AVW,1,0,0,0,0,1,0,0,/home/jpu007/ExpBridge/projects/new_bugs-3-2/completed/ccf20f8/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
new_bugs-3-2,ccf20f8,CAW,CAW,0,0,0,0,0,1,0,0,/home/jpu007/ExpBridge/projects/new_bugs-3-2/completed/ccf20f8/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
new_bugs-3-2,ccf20f8,OUW,OUW,0,3,0,0,0,0,0,3,/home/jpu007/ExpBridge/projects/new_bugs-3-2/completed/ccf20f8/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
new_bugs-3-2,ccf20f8,AAW,AAW,0,0,0,0,0,1,0,0,/home/jpu007/ExpBridge/projects/new_bugs-3-2/completed/ccf20f8/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
new_bugs-3-2,ccf20f8,CFH,CFH,0,0,0,0,0,1,0,0,/home/jpu007/ExpBridge/projects/new_bugs-3-2/completed/ccf20f8/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
new_bugs-3-2,ccf20f8,IF,IF,0,0,0,0,0,1,0,0,/home/jpu007/ExpBridge/projects/new_bugs-3-2/completed/ccf20f8/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test4,d2c5e69,CVW,CVW/AVW,1,0,0,0,0,1,19,0,/home/jpu007/ExpBridge/projects/big_test4/completed/d2c5e69/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test4,d2c5e69,AVW,CVW/AVW,1,0,0,0,0,1,11,0,/home/jpu007/ExpBridge/projects/big_test4/completed/d2c5e69/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test4,d2c5e69,CAW,CAW,0,1,0,0,0,0,0,1,/home/jpu007/ExpBridge/projects/big_test4/completed/d2c5e69/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test4,d2c5e69,OUW,OUW,0,0,0,0,0,1,0,0,/home/jpu007/ExpBridge/projects/big_test4/completed/d2c5e69/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test4,d2c5e69,AAW,AAW,0,0,0,0,0,1,0,0,/home/jpu007/ExpBridge/projects/big_test4/completed/d2c5e69/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test4,d2c5e69,CFH,CFH,0,0,0,0,0,1,0,0,/home/jpu007/ExpBridge/projects/big_test4/completed/d2c5e69/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test4,d2c5e69,IF,IF,0,0,0,0,0,1,0,0,/home/jpu007/ExpBridge/projects/big_test4/completed/d2c5e69/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test4,d5a0a17,CVW,CVW/AVW,1,2,0,0,0,0,0,2,/home/jpu007/ExpBridge/projects/big_test4/completed/d5a0a17/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test4,d5a0a17,AVW,CVW/AVW,1,1,0,0,0,0,0,1,/home/jpu007/ExpBridge/projects/big_test4/completed/d5a0a17/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test4,d5a0a17,CAW,CAW,0,0,0,0,0,1,0,0,/home/jpu007/ExpBridge/projects/big_test4/completed/d5a0a17/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test4,d5a0a17,OUW,OUW,0,3,0,0,0,0,0,3,/home/jpu007/ExpBridge/projects/big_test4/completed/d5a0a17/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test4,d5a0a17,AAW,AAW,0,0,2,0,0,0,0,2,/home/jpu007/ExpBridge/projects/big_test4/completed/d5a0a17/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test4,d5a0a17,CFH,CFH,0,0,1,0,0,0,0,1,/home/jpu007/ExpBridge/projects/big_test4/completed/d5a0a17/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test4,d5a0a17,IF,IF,0,0,0,0,0,1,0,0,/home/jpu007/ExpBridge/projects/big_test4/completed/d5a0a17/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
zhengchuancases0403,d8489a7,CVW,CVW/AVW,1,0,0,0,0,1,2,0,/home/jpu007/ExpBridge/projects/zhengchuancases0403/completed/d8489a7/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
zhengchuancases0403,d8489a7,AVW,CVW/AVW,1,1,0,0,0,0,7,1,/home/jpu007/ExpBridge/projects/zhengchuancases0403/completed/d8489a7/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
zhengchuancases0403,d8489a7,CAW,CAW,0,0,0,0,0,1,0,0,/home/jpu007/ExpBridge/projects/zhengchuancases0403/completed/d8489a7/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
zhengchuancases0403,d8489a7,OUW,OUW,0,0,0,0,0,1,0,0,/home/jpu007/ExpBridge/projects/zhengchuancases0403/completed/d8489a7/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
zhengchuancases0403,d8489a7,AAW,AAW,0,0,1,0,0,0,0,1,/home/jpu007/ExpBridge/projects/zhengchuancases0403/completed/d8489a7/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
zhengchuancases0403,d8489a7,CFH,CFH,0,0,2,0,0,0,0,2,/home/jpu007/ExpBridge/projects/zhengchuancases0403/completed/d8489a7/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
zhengchuancases0403,d8489a7,IF,IF,0,0,0,0,0,1,0,0,/home/jpu007/ExpBridge/projects/zhengchuancases0403/completed/d8489a7/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test4,db1c219,CVW,CVW/AVW,1,0,0,0,0,1,0,0,/home/jpu007/ExpBridge/projects/big_test4/completed/db1c219/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test4,db1c219,AVW,CVW/AVW,1,0,0,0,0,1,0,0,/home/jpu007/ExpBridge/projects/big_test4/completed/db1c219/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test4,db1c219,CAW,CAW,0,0,0,0,0,1,0,0,/home/jpu007/ExpBridge/projects/big_test4/completed/db1c219/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test4,db1c219,OUW,OUW,0,1,0,0,0,0,0,1,/home/jpu007/ExpBridge/projects/big_test4/completed/db1c219/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test4,db1c219,AAW,AAW,0,0,0,0,0,1,0,0,/home/jpu007/ExpBridge/projects/big_test4/completed/db1c219/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test4,db1c219,CFH,CFH,0,0,0,0,0,1,0,0,/home/jpu007/ExpBridge/projects/big_test4/completed/db1c219/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test4,db1c219,IF,IF,0,0,0,0,0,1,0,0,/home/jpu007/ExpBridge/projects/big_test4/completed/db1c219/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
zhengchuancases0403,df0d0f5,CVW,CVW/AVW,1,1,0,0,0,0,0,1,/home/jpu007/ExpBridge/projects/zhengchuancases0403/completed/df0d0f5/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
zhengchuancases0403,df0d0f5,AVW,CVW/AVW,1,0,0,0,0,1,0,0,/home/jpu007/ExpBridge/projects/zhengchuancases0403/completed/df0d0f5/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
zhengchuancases0403,df0d0f5,CAW,CAW,0,0,0,0,0,1,0,0,/home/jpu007/ExpBridge/projects/zhengchuancases0403/completed/df0d0f5/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
zhengchuancases0403,df0d0f5,OUW,OUW,0,1,0,0,0,0,0,1,/home/jpu007/ExpBridge/projects/zhengchuancases0403/completed/df0d0f5/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
zhengchuancases0403,df0d0f5,AAW,AAW,0,0,0,0,0,1,0,0,/home/jpu007/ExpBridge/projects/zhengchuancases0403/completed/df0d0f5/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
zhengchuancases0403,df0d0f5,CFH,CFH,0,0,0,0,0,1,0,0,/home/jpu007/ExpBridge/projects/zhengchuancases0403/completed/df0d0f5/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
zhengchuancases0403,df0d0f5,IF,IF,0,0,0,0,0,1,0,0,/home/jpu007/ExpBridge/projects/zhengchuancases0403/completed/df0d0f5/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test1,dfccdb2,CVW,CVW/AVW,1,1,0,0,0,0,0,1,/home/jpu007/ExpBridge/projects/big_test1/completed/dfccdb2/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test1,dfccdb2,AVW,CVW/AVW,1,0,0,0,0,1,0,0,/home/jpu007/ExpBridge/projects/big_test1/completed/dfccdb2/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test1,dfccdb2,CAW,CAW,0,0,0,0,0,1,0,0,/home/jpu007/ExpBridge/projects/big_test1/completed/dfccdb2/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test1,dfccdb2,OUW,OUW,0,1,0,0,0,0,0,1,/home/jpu007/ExpBridge/projects/big_test1/completed/dfccdb2/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test1,dfccdb2,AAW,AAW,0,0,0,0,0,1,0,0,/home/jpu007/ExpBridge/projects/big_test1/completed/dfccdb2/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test1,dfccdb2,CFH,CFH,0,0,0,0,0,1,0,0,/home/jpu007/ExpBridge/projects/big_test1/completed/dfccdb2/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test1,dfccdb2,IF,IF,0,0,0,0,0,1,0,0,/home/jpu007/ExpBridge/projects/big_test1/completed/dfccdb2/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test4,e1a1577,CVW,CVW/AVW,1,0,0,0,0,1,0,0,/home/jpu007/ExpBridge/projects/big_test4/completed/e1a1577/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test4,e1a1577,AVW,CVW/AVW,1,0,0,0,0,1,0,0,/home/jpu007/ExpBridge/projects/big_test4/completed/e1a1577/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test4,e1a1577,CAW,CAW,0,0,0,0,0,1,0,0,/home/jpu007/ExpBridge/projects/big_test4/completed/e1a1577/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test4,e1a1577,OUW,OUW,0,1,0,0,0,0,0,1,/home/jpu007/ExpBridge/projects/big_test4/completed/e1a1577/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test4,e1a1577,AAW,AAW,0,0,0,0,0,1,0,0,/home/jpu007/ExpBridge/projects/big_test4/completed/e1a1577/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test4,e1a1577,CFH,CFH,0,0,1,0,0,0,0,1,/home/jpu007/ExpBridge/projects/big_test4/completed/e1a1577/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test4,e1a1577,IF,IF,0,0,0,0,0,1,0,0,/home/jpu007/ExpBridge/projects/big_test4/completed/e1a1577/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
my3,e3cd8df,CVW,CVW/AVW,1,0,0,0,0,1,2,0,/home/jpu007/ExpBridge/projects/my3/completed/e3cd8df/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
my3,e3cd8df,AVW,CVW/AVW,1,1,0,0,0,0,2,1,/home/jpu007/ExpBridge/projects/my3/completed/e3cd8df/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
my3,e3cd8df,CAW,CAW,0,0,0,0,0,1,0,0,/home/jpu007/ExpBridge/projects/my3/completed/e3cd8df/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
my3,e3cd8df,OUW,OUW,0,2,0,0,0,0,0,2,/home/jpu007/ExpBridge/projects/my3/completed/e3cd8df/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
my3,e3cd8df,AAW,AAW,0,0,1,0,0,0,0,1,/home/jpu007/ExpBridge/projects/my3/completed/e3cd8df/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
my3,e3cd8df,CFH,CFH,0,0,1,0,0,0,0,1,/home/jpu007/ExpBridge/projects/my3/completed/e3cd8df/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
my3,e3cd8df,IF,IF,0,0,0,0,0,1,0,0,/home/jpu007/ExpBridge/projects/my3/completed/e3cd8df/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test2,e5db00b,CVW,CVW/AVW,1,0,0,0,0,1,0,0,/home/jpu007/ExpBridge/projects/big_test2/completed/e5db00b/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test2,e5db00b,AVW,CVW/AVW,1,2,0,0,0,0,9,2,/home/jpu007/ExpBridge/projects/big_test2/completed/e5db00b/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test2,e5db00b,CAW,CAW,0,0,0,0,0,1,0,0,/home/jpu007/ExpBridge/projects/big_test2/completed/e5db00b/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test2,e5db00b,OUW,OUW,0,6,0,0,0,0,0,6,/home/jpu007/ExpBridge/projects/big_test2/completed/e5db00b/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test2,e5db00b,AAW,AAW,0,0,3,0,0,0,0,3,/home/jpu007/ExpBridge/projects/big_test2/completed/e5db00b/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test2,e5db00b,CFH,CFH,0,0,0,0,0,1,0,0,/home/jpu007/ExpBridge/projects/big_test2/completed/e5db00b/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test2,e5db00b,IF,IF,0,0,1,0,0,0,0,1,/home/jpu007/ExpBridge/projects/big_test2/completed/e5db00b/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test4,e84662c,CVW,CVW/AVW,1,0,0,0,0,1,0,0,/home/jpu007/ExpBridge/projects/big_test4/completed/e84662c/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test4,e84662c,AVW,CVW/AVW,1,5,0,0,0,0,1,5,/home/jpu007/ExpBridge/projects/big_test4/completed/e84662c/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test4,e84662c,CAW,CAW,0,0,0,0,0,1,0,0,/home/jpu007/ExpBridge/projects/big_test4/completed/e84662c/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test4,e84662c,OUW,OUW,0,2,0,0,0,0,0,2,/home/jpu007/ExpBridge/projects/big_test4/completed/e84662c/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test4,e84662c,AAW,AAW,0,0,5,0,0,0,0,5,/home/jpu007/ExpBridge/projects/big_test4/completed/e84662c/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test4,e84662c,CFH,CFH,0,0,1,0,0,0,0,1,/home/jpu007/ExpBridge/projects/big_test4/completed/e84662c/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test4,e84662c,IF,IF,0,0,0,0,0,1,0,0,/home/jpu007/ExpBridge/projects/big_test4/completed/e84662c/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
zhengchuancases0403,eae585b,CVW,CVW/AVW,1,0,0,0,0,1,0,0,/home/jpu007/ExpBridge/projects/zhengchuancases0403/completed/eae585b/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
zhengchuancases0403,eae585b,AVW,CVW/AVW,1,0,0,0,0,1,0,0,/home/jpu007/ExpBridge/projects/zhengchuancases0403/completed/eae585b/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
zhengchuancases0403,eae585b,CAW,CAW,0,0,0,0,0,1,0,0,/home/jpu007/ExpBridge/projects/zhengchuancases0403/completed/eae585b/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
zhengchuancases0403,eae585b,OUW,OUW,0,1,0,0,0,0,0,1,/home/jpu007/ExpBridge/projects/zhengchuancases0403/completed/eae585b/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
zhengchuancases0403,eae585b,AAW,AAW,0,0,0,0,0,1,0,0,/home/jpu007/ExpBridge/projects/zhengchuancases0403/completed/eae585b/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
zhengchuancases0403,eae585b,CFH,CFH,0,0,2,0,0,0,0,2,/home/jpu007/ExpBridge/projects/zhengchuancases0403/completed/eae585b/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
zhengchuancases0403,eae585b,IF,IF,0,0,0,0,0,1,0,0,/home/jpu007/ExpBridge/projects/zhengchuancases0403/completed/eae585b/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test2,efae31b,CVW,CVW/AVW,1,0,0,0,0,1,1,0,/home/jpu007/ExpBridge/projects/big_test2/completed/efae31b/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test2,efae31b,AVW,CVW/AVW,1,1,0,0,0,0,0,1,/home/jpu007/ExpBridge/projects/big_test2/completed/efae31b/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test2,efae31b,CAW,CAW,0,0,0,0,0,1,0,0,/home/jpu007/ExpBridge/projects/big_test2/completed/efae31b/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test2,efae31b,OUW,OUW,0,1,0,0,0,0,0,1,/home/jpu007/ExpBridge/projects/big_test2/completed/efae31b/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test2,efae31b,AAW,AAW,0,0,0,0,0,1,0,0,/home/jpu007/ExpBridge/projects/big_test2/completed/efae31b/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test2,efae31b,CFH,CFH,0,0,0,0,0,1,0,0,/home/jpu007/ExpBridge/projects/big_test2/completed/efae31b/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test2,efae31b,IF,IF,0,0,0,0,0,1,0,0,/home/jpu007/ExpBridge/projects/big_test2/completed/efae31b/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test3,f31660c,CVW,CVW/AVW,1,0,0,0,0,1,29,0,/home/jpu007/ExpBridge/projects/big_test3/completed/f31660c/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test3,f31660c,AVW,CVW/AVW,1,0,0,0,0,1,13,0,/home/jpu007/ExpBridge/projects/big_test3/completed/f31660c/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test3,f31660c,CAW,CAW,0,1,0,0,0,0,0,1,/home/jpu007/ExpBridge/projects/big_test3/completed/f31660c/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test3,f31660c,OUW,OUW,0,0,0,0,0,1,0,0,/home/jpu007/ExpBridge/projects/big_test3/completed/f31660c/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test3,f31660c,AAW,AAW,0,0,0,0,0,1,0,0,/home/jpu007/ExpBridge/projects/big_test3/completed/f31660c/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test3,f31660c,CFH,CFH,0,0,0,0,0,1,0,0,/home/jpu007/ExpBridge/projects/big_test3/completed/f31660c/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test3,f31660c,IF,IF,0,0,0,0,0,1,0,0,/home/jpu007/ExpBridge/projects/big_test3/completed/f31660c/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
zhengchuancases0403,f3ce716,CVW,CVW/AVW,1,0,0,0,0,1,0,0,/home/jpu007/ExpBridge/projects/zhengchuancases0403/completed/f3ce716/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
zhengchuancases0403,f3ce716,AVW,CVW/AVW,1,0,0,0,0,1,0,0,/home/jpu007/ExpBridge/projects/zhengchuancases0403/completed/f3ce716/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
zhengchuancases0403,f3ce716,CAW,CAW,0,0,0,0,0,1,0,0,/home/jpu007/ExpBridge/projects/zhengchuancases0403/completed/f3ce716/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
zhengchuancases0403,f3ce716,OUW,OUW,0,1,0,0,0,0,0,1,/home/jpu007/ExpBridge/projects/zhengchuancases0403/completed/f3ce716/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
zhengchuancases0403,f3ce716,AAW,AAW,0,0,0,0,0,1,0,0,/home/jpu007/ExpBridge/projects/zhengchuancases0403/completed/f3ce716/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
zhengchuancases0403,f3ce716,CFH,CFH,0,0,0,0,0,1,0,0,/home/jpu007/ExpBridge/projects/zhengchuancases0403/completed/f3ce716/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
zhengchuancases0403,f3ce716,IF,IF,0,0,0,0,0,1,0,0,/home/jpu007/ExpBridge/projects/zhengchuancases0403/completed/f3ce716/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test3,f3e9678,CVW,CVW/AVW,1,1,0,0,0,0,0,1,/home/jpu007/ExpBridge/projects/big_test3/completed/f3e9678/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test3,f3e9678,AVW,CVW/AVW,1,0,0,0,0,1,0,0,/home/jpu007/ExpBridge/projects/big_test3/completed/f3e9678/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test3,f3e9678,CAW,CAW,0,0,0,0,0,1,0,0,/home/jpu007/ExpBridge/projects/big_test3/completed/f3e9678/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test3,f3e9678,OUW,OUW,0,1,0,0,0,0,0,1,/home/jpu007/ExpBridge/projects/big_test3/completed/f3e9678/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test3,f3e9678,AAW,AAW,0,0,0,0,0,1,0,0,/home/jpu007/ExpBridge/projects/big_test3/completed/f3e9678/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test3,f3e9678,CFH,CFH,0,0,0,0,0,1,0,0,/home/jpu007/ExpBridge/projects/big_test3/completed/f3e9678/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test3,f3e9678,IF,IF,0,0,0,0,0,1,0,0,/home/jpu007/ExpBridge/projects/big_test3/completed/f3e9678/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test4,f951f66,CVW,CVW/AVW,1,0,0,0,0,1,0,0,/home/jpu007/ExpBridge/projects/big_test4/completed/f951f66/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test4,f951f66,AVW,CVW/AVW,1,0,0,0,0,1,0,0,/home/jpu007/ExpBridge/projects/big_test4/completed/f951f66/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test4,f951f66,CAW,CAW,0,0,0,0,0,1,0,0,/home/jpu007/ExpBridge/projects/big_test4/completed/f951f66/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test4,f951f66,OUW,OUW,0,0,0,0,0,1,0,0,/home/jpu007/ExpBridge/projects/big_test4/completed/f951f66/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test4,f951f66,AAW,AAW,0,0,0,0,0,1,0,0,/home/jpu007/ExpBridge/projects/big_test4/completed/f951f66/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test4,f951f66,CFH,CFH,0,0,0,0,0,1,0,0,/home/jpu007/ExpBridge/projects/big_test4/completed/f951f66/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test4,f951f66,IF,IF,0,1,0,0,0,0,0,1,/home/jpu007/ExpBridge/projects/big_test4/completed/f951f66/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test1,fdc0000,CVW,CVW/AVW,1,1,0,0,0,0,0,1,/home/jpu007/ExpBridge/projects/big_test1/completed/fdc0000/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test1,fdc0000,AVW,CVW/AVW,1,4,0,0,0,0,0,4,/home/jpu007/ExpBridge/projects/big_test1/completed/fdc0000/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test1,fdc0000,CAW,CAW,0,0,0,0,0,1,0,0,/home/jpu007/ExpBridge/projects/big_test1/completed/fdc0000/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test1,fdc0000,OUW,OUW,0,6,0,0,0,0,0,6,/home/jpu007/ExpBridge/projects/big_test1/completed/fdc0000/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test1,fdc0000,AAW,AAW,0,0,4,0,0,0,0,4,/home/jpu007/ExpBridge/projects/big_test1/completed/fdc0000/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test1,fdc0000,CFH,CFH,0,0,2,0,0,0,0,2,/home/jpu007/ExpBridge/projects/big_test1/completed/fdc0000/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test1,fdc0000,IF,IF,0,1,0,0,0,0,0,1,/home/jpu007/ExpBridge/projects/big_test1/completed/fdc0000/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
